iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
261,2138112,-28.2863,50.0,0.0400,0.2910,0.003081,7.310213,-0.573950,0.048496,4488,476.3
262,2146304,-28.0499,50.0,0.0500,0.3131,-0.002215,5.467672,-0.580195,0.037267,4488,478.2
263,2154496,-27.5808,50.0,0.0200,0.3133,0.002221,5.041561,-0.596976,0.038728,4488,480.1
264,2162688,-30.5616,50.0,0.0700,0.3204,0.001034,6.961660,-0.587941,0.044031,4488,481.9
265,2170880,-27.7433,50.0,0.0500,0.2888,0.001544,4.898122,-0.603590,0.037288,4488,483.7
266,2179072,-29.1845,50.0,0.0700,0.2898,0.002220,5.825957,-0.592683,0.037546,4488,485.5
267,2187264,-28.2971,50.0,0.0800,0.3036,0.001626,9.064465,-0.588438,0.048253,4488,487.3
268,2195456,-26.8019,50.0,0.0600,0.2825,0.002513,4.293308,-0.576690,0.035831,4487,489.2
269,2203648,-28.1793,50.0,0.0300,0.3261,0.007618,5.522630,-0.581520,0.045120,4487,491.0
270,2211840,-29.5229,50.0,0.0300,0.3460,-0.001477,5.672134,-0.607765,0.043329,4487,492.8
271,2220032,-27.0860,50.0,0.0300,0.2653,-0.001196,6.190190,-0.620397,0.043000,4487,494.7
272,2228224,-28.5210,50.0,0.0300,0.3408,0.005311,9.867514,-0.633447,0.045076,4487,496.5
273,2236416,-26.9546,50.0,0.0600,0.2675,0.002697,5.296933,-0.660219,0.043980,4487,498.3
274,2244608,-29.8106,50.0,0.0500,0.3184,0.002976,7.160283,-0.675928,0.040722,4487,500.2
275,2252800,-27.8385,50.0,0.0800,0.2592,0.004404,5.073217,-0.700217,0.036753,4487,502.0
276,2260992,-27.7642,50.0,0.0200,0.3191,0.000217,8.062924,-0.721866,0.045232,4487,503.9
277,2269184,-28.2319,50.0,0.0400,0.2928,0.001018,5.299271,-0.755244,0.048817,4487,505.7
278,2277376,-27.9943,50.0,0.0300,0.3171,0.002234,6.336379,-0.774200,0.043661,4487,507.5
279,2285568,-27.0993,50.0,0.0100,0.2866,0.009129,5.077380,-0.780878,0.050705,4486,509.4
280,2293760,-27.3255,50.0,0.0600,0.2801,0.002504,5.146921,-0.759289,0.045168,4486,511.2
281,2301952,-26.8533,50.0,0.0500,0.2665,0.009718,5.816386,-0.752379,0.059637,4486,513.1
282,2310144,-26.8627,50.0,0.0600,0.3054,0.002192,5.405399,-0.753885,0.046532,4486,515.0
283,2318336,-28.0205,50.0,0.0300,0.3614,-0.000453,5.440863,-0.757506,0.034281,4486,516.8
284,2326528,-26.6665,50.0,0.0300,0.2817,0.003079,5.189633,-0.779467,0.042228,4486,518.6
285,2334720,-27.5702,50.0,0.0100,0.3005,0.002585,4.715259,-0.786615,0.039443,4485,520.4
286,2342912,-28.8105,50.0,0.0600,0.3183,-0.002650,6.876777,-0.830590,0.050623,4485,522.3
287,2351104,-25.4454,50.0,0.0300,0.3415,0.003644,6.323830,-0.850408,0.049400,4485,524.1
288,2359296,-27.2763,50.0,0.0400,0.2990,0.009950,4.771378,-0.880613,0.045667,4485,525.9
289,2367488,-26.8995,50.0,0.0700,0.3164,0.005330,5.096029,-0.897664,0.056341,4485,527.8
290,2375680,-27.1540,50.0,0.0000,0.3034,-0.000872,5.143847,-0.913355,0.044668,4485,529.6
291,2383872,-29.5522,50.0,0.0400,0.3195,0.002788,7.723708,-0.912239,0.055679,4485,531.4
292,2392064,-27.5361,50.0,0.0100,0.2988,-0.000381,4.511808,-0.924557,0.047165,4486,533.2
293,2400256,-29.5604,50.0,0.0400,0.3227,0.004163,6.685561,-0.948496,0.047333,4485,535.1
294,2408448,-27.9443,50.0,0.0500,0.3213,0.002432,5.434338,-0.960890,0.040521,4485,536.9
295,2416640,-29.2374,50.0,0.0000,0.3685,0.001194,8.534137,-0.978088,0.041595,4485,538.7
296,2424832,-26.4893,50.0,0.0700,0.2882,0.003378,5.607869,-0.985370,0.058347,4485,540.6
297,2433024,-28.8592,50.0,0.0300,0.2964,0.005209,7.709721,-0.961313,0.055329,4485,542.5
298,2441216,-27.3935,50.0,0.0500,0.2713,-0.000562,5.445684,-0.955510,0.037835,4485,544.3
299,2449408,-28.2233,50.0,0.0800,0.2628,-0.001121,4.371278,-0.925788,0.034417,4484,546.2
300,2457600,-28.1804,50.0,0.0600,0.2783,-0.001065,4.798886,-0.921521,0.037926,4484,548.0
301,2465792,-27.7267,50.0,0.0100,0.3251,-0.000169,6.111504,-0.944092,0.036028,4484,549.9
302,2473984,-28.7880,50.0,0.0600,0.2928,0.000811,5.035413,-0.966733,0.039642,4484,551.7
303,2482176,-26.1066,50.0,0.0300,0.2982,-0.000583,5.329933,-0.984805,0.039118,4483,553.6
304,2490368,-27.5656,50.0,0.0500,0.3071,0.007569,4.682093,-0.979946,0.046653,4483,555.5
305,2498560,-26.4800,50.0,0.0600,0.2817,-0.001251,4.489700,-0.960371,0.037485,4482,557.3
306,2506752,-27.8938,50.0,0.0600,0.3410,-0.001978,6.293292,-0.990630,0.046247,4483,559.2
307,2514944,-28.4136,50.0,0.0500,0.3180,0.000066,5.515423,-1.015612,0.035876,4483,561.0
308,2523136,-27.8371,50.0,0.0600,0.2771,0.005418,4.219497,-1.013300,0.043796,4482,562.8
309,2531328,-27.6505,50.0,0.0600,0.3381,0.012473,5.974928,-0.999474,0.060844,4482,564.7
310,2539520,-25.5194,50.0,0.0600,0.2601,0.004640,3.979660,-0.994094,0.045876,4482,566.5
311,2547712,-28.5614,50.0,0.0400,0.3031,-0.001505,5.367993,-1.001974,0.044355,4482,568.3
312,2555904,-27.4554,50.0,0.0300,0.3329,0.004369,7.523134,-1.022890,0.053780,4482,570.2
313,2564096,-27.3544,50.0,0.0400,0.2755,0.001911,3.301679,-1.041666,0.038473,4482,572.1
314,2572288,-27.2363,50.0,0.0300,0.3041,0.003128,4.861699,-1.056512,0.037220,4482,573.9
315,2580480,-27.0206,50.0,0.0200,0.3104,0.001128,5.951960,-1.091462,0.039605,4481,575.8
316,2588672,-26.1385,50.0,0.0400,0.3308,-0.000423,6.618131,-1.088984,0.044878,4481,577.7
317,2596864,-27.1701,50.0,0.0700,0.2922,0.002630,5.741945,-1.082786,0.041641,4480,579.6
318,2605056,-29.5907,50.0,0.0400,0.2877,-0.003880,5.986804,-1.069979,0.043239,4480,581.4
319,2613248,-27.0270,50.0,0.0200,0.3111,0.003058,5.296216,-1.073068,0.040279,4480,583.2
320,2621440,-27.3570,50.0,0.0200,0.2988,0.004854,4.672659,-1.081912,0.037830,4481,585.0
321,2629632,-28.2683,50.0,0.0600,0.3009,-0.000703,5.746336,-1.104371,0.041516,4481,586.8
322,2637824,-26.7251,50.0,0.0600,0.2928,0.008059,3.282234,-1.112798,0.036248,4481,588.6
323,2646016,-26.2182,50.0,0.0200,0.3212,0.005566,4.982798,-1.097921,0.046415,4481,590.4
324,2654208,-26.9869,50.0,0.0300,0.3043,-0.002242,5.552387,-1.097801,0.040872,4482,592.2
325,2662400,-27.4947,50.0,0.0400,0.2960,0.002868,5.316035,-1.110462,0.036367,4482,594.0
326,2670592,-28.1418,50.0,0.0300,0.2989,0.002104,5.797378,-1.135423,0.045182,4482,595.8
327,2678784,-27.6114,50.0,0.0200,0.3072,0.003812,3.689174,-1.143065,0.043508,4482,597.6
328,2686976,-27.2834,50.0,0.0400,0.3114,-0.000893,6.040044,-1.156035,0.041440,4482,599.5
329,2695168,-27.0154,50.0,0.0600,0.2946,0.000513,4.501291,-1.178847,0.039481,4482,601.3
330,2703360,-25.9773,50.0,0.0900,0.2704,-0.000482,5.792639,-1.180722,0.036969,4482,603.1
331,2711552,-26.2047,50.0,0.1100,0.2764,0.011261,3.242723,-1.204088,0.044902,4482,604.9
332,2719744,-26.1914,50.0,0.0400,0.2908,0.003173,5.416683,-1.217100,0.036892,4482,606.7
333,2727936,-24.2467,50.0,0.0300,0.3036,0.004362,5.570823,-1.202798,0.042267,4483,608.5
334,2736128,-27.7067,50.0,0.0600,0.3046,0.003683,8.950874,-1.177017,0.046174,4483,610.3
335,2744320,-27.4613,50.0,0.0500,0.2924,0.003572,5.104226,-1.156937,0.044522,4483,612.1
336,2752512,-29.9600,50.0,0.0600,0.2842,0.000703,4.952394,-1.145458,0.040616,4483,613.9
337,2760704,-26.9767,50.0,0.0600,0.2972,0.001809,4.751121,-1.161588,0.043787,4484,615.7
338,2768896,-26.7165,50.0,0.0200,0.3283,-0.000013,6.342593,-1.187761,0.040270,4484,617.5
339,2777088,-27.4510,50.0,0.0300,0.3098,0.000424,4.627478,-1.182566,0.034735,4484,619.2
340,2785280,-28.3782,50.0,0.0300,0.3357,0.001579,5.120223,-1.211968,0.038109,4484,621.1
341,2793472,-27.1303,50.0,0.0700,0.2955,0.000149,6.776843,-1.242352,0.038217,4484,622.9
342,2801664,-28.6344,50.0,0.0700,0.3291,0.002343,6.091692,-1.242447,0.043112,4485,624.7
343,2809856,-26.3496,50.0,0.0500,0.2861,0.003697,4.632593,-1.264822,0.041075,4485,626.5
344,2818048,-28.5931,50.0,0.0300,0.3060,0.000221,4.457876,-1.267457,0.035139,4485,628.3
345,2826240,-26.7852,50.0,0.0300,0.2993,0.001162,4.789457,-1.289262,0.044025,4484,630.2
346,2834432,-26.7306,50.0,0.0300,0.2984,0.001096,4.407174,-1.314472,0.037333,4484,632.0
347,2842624,-27.2883,50.0,0.0600,0.3086,0.001204,5.309071,-1.330012,0.043633,4484,633.8
348,2850816,-27.5007,50.0,0.0200,0.2999,0.001486,5.021246,-1.348196,0.044461,4484,635.7
349,2859008,-28.9102,50.0,0.0400,0.3253,0.004801,6.539151,-1.340057,0.052073,4484,637.5
350,2867200,-28.3642,50.0,0.0300,0.3083,0.000853,4.375382,-1.353776,0.035568,4484,639.4
351,2875392,-27.4147,50.0,0.0300,0.2865,0.007408,3.924127,-1.355055,0.041292,4484,641.2
352,2883584,-27.6310,50.0,0.0300,0.3172,-0.002274,4.372184,-1.348789,0.035179,4485,642.9
353,2891776,-29.4670,50.0,0.0000,0.3328,0.000757,4.996516,-1.366447,0.050689,4485,644.7
354,2899968,-28.3979,50.0,0.0400,0.2955,0.003788,4.017635,-1.371425,0.038167,4485,646.5
355,2908160,-30.3646,50.0,0.0400,0.3575,0.001015,8.100491,-1.371887,0.049818,4485,648.4
356,2916352,-25.6037,50.0,0.0500,0.2856,0.001846,6.101327,-1.370601,0.042874,4484,650.3
357,2924544,-27.1664,50.0,0.0700,0.3396,0.003185,5.034135,-1.366795,0.041708,4484,652.2
358,2932736,-28.5340,50.0,0.0300,0.3520,0.000163,5.671008,-1.358596,0.039056,4484,654.0
359,2940928,-28.2595,50.0,0.0800,0.3025,0.004099,5.586693,-1.379411,0.048139,4484,655.9
360,2949120,-26.8478,50.0,0.0600,0.3033,0.002428,5.275697,-1.403776,0.051710,4484,657.7
361,2957312,-26.1989,50.0,0.0500,0.2712,0.002475,5.396741,-1.390551,0.042801,4484,659.5
362,2965504,-28.5279,50.0,0.0300,0.3203,0.002068,5.392837,-1.383488,0.045687,4484,661.3
363,2973696,-29.7517,50.0,0.0100,0.3430,-0.001272,6.535742,-1.391993,0.062637,4483,663.3
364,2981888,-26.6279,50.0,0.0600,0.3145,0.004424,5.331282,-1.399641,0.038163,4482,665.2
365,2990080,-29.2227,50.0,0.0600,0.3802,-0.002409,8.889356,-1.397085,0.046267,4482,667.1
366,2998272,-27.5997,50.0,0.0400,0.2993,0.000079,4.971400,-1.403503,0.033164,4481,669.0
367,3006464,-25.2792,50.0,0.0600,0.3292,0.001783,5.034307,-1.443302,0.038473,4481,670.8
368,3014656,-28.4837,50.0,0.0300,0.3144,0.002259,6.190645,-1.470835,0.051371,4482,672.6
369,3022848,-27.5380,50.0,0.0400,0.3307,0.002973,6.493411,-1.471742,0.044469,4482,674.4
370,3031040,-29.3689,50.0,0.0300,0.2993,0.007197,6.062654,-1.488056,0.064592,4482,676.2
371,3039232,-27.6689,50.0,0.0300,0.2951,0.003737,4.024643,-1.498413,0.043792,4482,678.0
372,3047424,-27.1378,50.0,0.0600,0.2695,0.010203,5.559160,-1.498285,0.055252,4482,679.8
373,3055616,-28.2868,50.0,0.0300,0.3272,0.006930,5.427757,-1.488864,0.043720,4482,681.6
374,3063808,-26.2393,50.0,0.0200,0.2951,0.000884,6.034231,-1.493731,0.048365,4483,683.4
375,3072000,-27.5313,50.0,0.0500,0.3041,0.001888,4.685857,-1.498968,0.042746,4483,685.2
376,3080192,-27.4512,50.0,0.0600,0.2986,0.001093,5.378135,-1.507018,0.049234,4483,687.0
377,3088384,-27.3920,50.0,0.0500,0.2963,0.001217,3.562527,-1.514984,0.034280,4483,688.8
378,3096576,-24.5327,50.0,0.0200,0.2999,0.003753,3.735797,-1.514850,0.034964,4483,690.6
379,3104768,-30.2243,50.0,0.0600,0.3340,0.004260,5.369044,-1.516119,0.047360,4484,692.4
380,3112960,-26.2604,50.0,0.0500,0.3430,0.002252,5.448961,-1.523212,0.045946,4484,694.2
381,3121152,-28.1076,50.0,0.0200,0.3174,0.002989,6.678489,-1.549534,0.042243,4484,696.0
382,3129344,-28.1018,50.0,0.0700,0.2893,0.001879,6.274346,-1.574328,0.045993,4483,697.9
383,3137536,-26.3851,50.0,0.0700,0.2942,0.003181,5.345630,-1.577196,0.040726,4483,699.8
384,3145728,-27.9477,50.0,0.0500,0.3113,0.000828,5.647792,-1.549814,0.042456,4482,701.8
385,3153920,-28.0952,50.0,0.0500,0.3289,0.008141,5.453947,-1.536359,0.050714,4482,703.6
386,3162112,-25.9320,50.0,0.0500,0.2836,0.004373,4.764009,-1.547046,0.044241,4483,705.3
387,3170304,-27.0028,50.0,0.0600,0.3055,0.004425,6.247681,-1.573965,0.052085,4483,707.1
388,3178496,-26.9974,50.0,0.0100,0.2918,0.006124,4.325571,-1.573701,0.055382,4482,709.1
389,3186688,-26.0772,50.0,0.0900,0.2677,0.004013,4.676443,-1.562334,0.047104,4481,711.0
390,3194880,-27.2961,50.0,0.0400,0.3061,0.000211,6.217358,-1.549427,0.051269,4480,713.0
391,3203072,-26.3446,50.0,0.0500,0.2940,0.002190,7.127624,-1.545338,0.042837,4480,714.9
392,3211264,-29.2871,50.0,0.0300,0.3471,0.003756,7.929171,-1.537774,0.056393,4480,716.8
393,3219456,-27.3157,50.0,0.0600,0.3072,0.002981,5.353161,-1.535644,0.047369,4479,718.7
394,3227648,-27.0444,50.0,0.0300,0.2872,0.003616,3.350557,-1.546053,0.036822,4479,720.5
395,3235840,-23.9377,50.0,0.0400,0.2927,-0.001198,4.667409,-1.556309,0.041936,4479,722.4
396,3244032,-26.6489,50.0,0.0200,0.2863,0.003383,4.586303,-1.572863,0.042680,4479,724.2
397,3252224,-27.6683,50.0,0.0700,0.3350,0.003854,5.978346,-1.564979,0.047278,4479,726.1
398,3260416,-27.9229,50.0,0.0100,0.3008,-0.004726,7.967034,-1.563199,0.046907,4479,727.9
399,3268608,-28.7660,50.0,0.0100,0.3365,0.000101,5.611120,-1.566895,0.043960,4478,729.8
400,3276800,-28.6233,50.0,0.0500,0.3032,-0.001182,5.261879,-1.564959,0.036786,4478,731.6
401,3284992,-28.5806,50.0,0.0100,0.3356,-0.000618,9.340035,-1.579239,0.062571,4477,733.7
402,3293184,-28.8431,50.0,0.0600,0.3640,0.003630,6.681935,-1.580749,0.043453,4475,735.8
403,3301376,-26.8084,50.0,0.0600,0.2855,0.001565,4.467703,-1.587742,0.039045,4475,737.7
404,3309568,-27.6134,50.0,0.0600,0.2928,0.004996,5.728416,-1.566809,0.053623,4474,739.6
405,3317760,-29.0124,50.0,0.0500,0.2943,0.001440,5.839737,-1.533764,0.054785,4473,741.6
406,3325952,-26.7948,50.0,0.0600,0.3717,0.002238,6.716860,-1.534526,0.049478,4472,743.7
407,3334144,-26.8535,50.0,0.0500,0.2867,0.002514,4.513419,-1.546459,0.041527,4470,745.9
408,3342336,-26.8693,50.0,0.0100,0.3213,0.002374,5.693761,-1.538345,0.044704,4468,747.9
409,3350528,-25.9355,50.0,0.0800,0.3071,0.001520,5.174161,-1.542145,0.042309,4467,750.0
410,3358720,-29.5171,50.0,0.0400,0.3437,-0.001606,6.740458,-1.556984,0.041574,4465,752.1
411,3366912,-25.6686,50.0,0.0500,0.2805,0.003051,4.085601,-1.536764,0.053673,4464,754.1
412,3375104,-27.7197,50.0,0.0300,0.3437,-0.000635,8.460849,-1.503247,0.046117,4462,756.4
413,3383296,-30.7881,50.0,0.0200,0.3765,0.002776,10.556964,-1.472837,0.050510,4459,758.6
414,3391488,-27.5793,50.0,0.0900,0.2845,-0.003426,7.050574,-1.476837,0.038685,4457,760.9
415,3399680,-25.9794,50.0,0.0200,0.2813,0.004467,5.701220,-1.480400,0.045190,4455,763.0
416,3407872,-26.2727,50.0,0.0300,0.2945,0.001120,4.579553,-1.511990,0.040139,4454,765.1
417,3416064,-25.2722,50.0,0.0500,0.2570,0.002095,3.430800,-1.539723,0.033640,4451,767.3
418,3424256,-26.9769,50.0,0.0400,0.3340,0.003992,6.028175,-1.567054,0.051455,4449,769.7
419,3432448,-26.9153,50.0,0.0300,0.3256,0.003304,6.061618,-1.573600,0.045313,4447,771.8
420,3440640,-28.8871,50.0,0.0300,0.3147,0.003754,4.557677,-1.592781,0.043320,4445,774.0
421,3448832,-26.5089,50.0,0.0300,0.3160,0.001157,5.625049,-1.608474,0.047294,4442,776.3
422,3457024,-26.8073,50.0,0.0500,0.2734,-0.000075,4.977996,-1.641233,0.038831,4440,778.6
423,3465216,-26.6068,50.0,0.0400,0.3096,0.000350,5.731064,-1.651507,0.038307,4437,780.9
424,3473408,-28.0233,50.0,0.0100,0.3359,-0.001993,7.040373,-1.647557,0.040924,4435,783.2
425,3481600,-27.9120,50.0,0.0300,0.3282,0.001213,7.174353,-1.606335,0.050693,4433,785.4
426,3489792,-29.8363,50.0,0.0600,0.3869,-0.001891,8.525072,-1.576885,0.051083,4432,787.4
427,3497984,-28.1993,50.0,0.0200,0.3361,0.006203,6.557078,-1.548250,0.047941,4430,789.5
428,3506176,-30.0282,50.0,0.0100,0.3424,-0.002430,7.677979,-1.547199,0.040185,4428,791.7
429,3514368,-28.3625,50.0,0.0400,0.3670,0.002174,7.798890,-1.546676,0.050914,4427,793.8
430,3522560,-27.1845,50.0,0.0200,0.2886,0.000527,3.182285,-1.550200,0.029302,4425,796.1
431,3530752,-25.7749,50.0,0.0300,0.2788,-0.000516,4.514868,-1.554895,0.035235,4423,798.3
432,3538944,-25.4591,50.0,0.0400,0.2902,-0.000696,5.540749,-1.561034,0.038516,4421,800.4
433,3547136,-26.8532,50.0,0.0700,0.2996,-0.000354,4.725738,-1.592714,0.034437,4419,802.6
434,3555328,-26.8606,50.0,0.0600,0.3534,0.002551,7.247053,-1.621320,0.046484,4417,804.8
435,3563520,-25.0706,50.0,0.0300,0.2893,-0.002959,6.425086,-1.623941,0.046015,4415,807.0
436,3571712,-30.7166,50.0,0.0400,0.4147,-0.002620,8.517815,-1.637923,0.043480,4413,809.2
437,3579904,-25.3282,50.0,0.0900,0.2933,-0.000762,6.292018,-1.616782,0.046405,4411,811.4
438,3588096,-25.4465,50.0,0.0600,0.3501,-0.001531,8.292464,-1.591897,0.041911,4410,813.5
439,3596288,-28.3763,50.0,0.0600,0.3190,-0.001028,7.100705,-1.608088,0.046602,4408,815.9
440,3604480,-28.9296,50.0,0.0400,0.3258,0.002571,5.943930,-1.608334,0.044674,4405,818.1
441,3612672,-29.1420,50.0,0.0000,0.3566,0.002364,8.812323,-1.608613,0.047168,4403,820.4
442,3620864,-26.9243,50.0,0.0300,0.3157,-0.000537,6.473497,-1.648601,0.044591,4401,822.6
443,3629056,-29.0801,50.0,0.0300,0.3496,0.004411,7.045591,-1.669491,0.047474,4401,824.6
444,3637248,-26.1373,50.0,0.0900,0.2727,0.000262,4.199882,-1.651718,0.036512,4401,826.5
445,3645440,-29.1634,50.0,0.0400,0.3110,-0.000856,5.308032,-1.680512,0.045658,4401,828.3
446,3653632,-28.4849,50.0,0.0300,0.3001,0.003330,6.649002,-1.687695,0.046386,4401,830.2
447,3661824,-30.1191,50.0,0.0500,0.3064,0.000867,7.793025,-1.694569,0.054326,4400,832.0
448,3670016,-27.2983,50.0,0.0400,0.2864,0.001704,6.233723,-1.692975,0.042237,4400,834.0
449,3678208,-25.9401,50.0,0.0700,0.2739,-0.002526,4.547311,-1.668039,0.035495,4400,835.9
450,3686400,-26.6587,50.0,0.0000,0.2941,-0.000770,8.254827,-1.693465,0.038375,4400,837.7
451,3694592,-26.7239,50.0,0.1000,0.2944,0.002546,5.196730,-1.730012,0.042684,4400,839.5
452,3702784,-28.6627,50.0,0.0600,0.3033,0.001181,4.512142,-1.758365,0.039828,4400,841.4
453,3710976,-28.5407,50.0,0.0700,0.3474,0.000011,6.595330,-1.803745,0.051923,4400,843.3
454,3719168,-27.8102,50.0,0.0600,0.3104,0.000957,5.959153,-1.814208,0.045442,4400,845.1
455,3727360,-29.8777,50.0,0.0500,0.3667,0.001854,9.204906,-1.815175,0.050535,4401,846.9
456,3735552,-26.7079,50.0,0.0900,0.2888,0.002831,7.676831,-1.806125,0.047011,4401,848.7
457,3743744,-26.9626,50.0,0.0700,0.3302,0.007005,5.575529,-1.784353,0.053377,4401,850.5
458,3751936,-24.8504,50.0,0.0800,0.2841,0.001431,5.931232,-1.768022,0.040147,4402,852.3
459,3760128,-27.7014,50.0,0.0100,0.3001,0.004036,6.201491,-1.786652,0.043384,4401,854.2
460,3768320,-28.7668,50.0,0.0600,0.3396,0.003152,6.462962,-1.785039,0.050126,4402,856.0
461,3776512,-25.9659,50.0,0.0500,0.2914,0.002954,5.238122,-1.765589,0.045051,4402,857.9
462,3784704,-28.5016,50.0,0.0200,0.3402,0.002561,6.591276,-1.761093,0.044469,4402,859.7
463,3792896,-27.9239,50.0,0.0200,0.3008,0.000875,6.236387,-1.757292,0.051379,4402,861.6
464,3801088,-24.9047,50.0,0.0400,0.2732,0.001277,5.073291,-1.738143,0.038154,4401,863.6
465,3809280,-25.0541,50.0,0.0400,0.2742,0.001504,6.086970,-1.715874,0.045985,4399,865.9
466,3817472,-27.8861,50.0,0.0500,0.2888,-0.003967,6.948614,-1.728942,0.041929,4399,867.8
467,3825664,-28.0081,50.0,0.0500,0.3696,0.002316,7.383463,-1.716382,0.046554,4398,869.8
468,3833856,-28.0003,50.0,0.0700,0.3375,0.001537,8.718645,-1.711194,0.047789,4398,871.7
469,3842048,-25.8802,50.0,0.0700,0.2988,0.003992,6.446039,-1.680623,0.044291,4398,873.4
470,3850240,-28.5433,50.0,0.0300,0.3697,0.001486,10.337518,-1.650245,0.042424,4398,875.3
471,3858432,-27.4871,50.0,0.0800,0.3014,-0.003771,7.088805,-1.599904,0.041156,4399,877.0
472,3866624,-29.7881,50.0,0.0200,0.3413,-0.000277,5.472110,-1.576148,0.042207,4399,878.8
473,3874816,-28.2664,50.0,0.0700,0.2844,-0.003222,6.700291,-1.582671,0.035654,4400,880.6
474,3883008,-26.4944,50.0,0.0200,0.2928,-0.004869,5.743046,-1.583408,0.035003,4400,882.4
475,3891200,-26.3994,50.0,0.0600,0.3143,-0.004281,6.829491,-1.587893,0.038289,4399,884.4
476,3899392,-28.7238,50.0,0.0300,0.3383,-0.002376,7.368830,-1.601622,0.049388,4400,886.2
477,3907584,-28.4934,50.0,0.0500,0.3225,0.000736,6.208814,-1.600174,0.042072,4400,888.0
478,3915776,-28.7797,50.0,0.0300,0.3173,-0.002787,5.109229,-1.604338,0.036547,4400,889.8
479,3923968,-28.9787,50.0,0.0400,0.3007,-0.005602,7.354068,-1.633446,0.041733,4400,891.6
480,3932160,-26.4857,50.0,0.0400,0.3303,0.000617,5.822799,-1.673709,0.043303,4400,893.5
481,3940352,-27.5799,50.0,0.0700,0.2835,-0.003677,6.614604,-1.710402,0.044401,4401,895.3
482,3948544,-27.1778,50.0,0.0200,0.2935,-0.000697,4.699777,-1.730291,0.041380,4401,897.1
483,3956736,-29.3282,50.0,0.0600,0.3149,-0.002998,6.940025,-1.757945,0.040783,4402,898.8
484,3964928,-29.0651,50.0,0.0400,0.3378,-0.000095,7.573675,-1.747136,0.043447,4402,900.6
485,3973120,-27.0946,50.0,0.0300,0.2819,0.005373,3.917675,-1.749397,0.041325,4403,902.4
486,3981312,-28.5266,50.0,0.0400,0.3163,0.000090,5.639667,-1.765919,0.037035,4403,904.1
487,3989504,-26.0068,50.0,0.0300,0.3040,0.001254,5.442301,-1.790115,0.042396,4403,905.9
488,3997696,-28.4352,50.0,0.0400,0.3033,-0.000261,6.947209,-1.796955,0.049017,4404,907.7
489,4005888,-26.8830,50.0,0.0200,0.3289,-0.002638,6.385832,-1.793812,0.044389,4404,909.5
490,4014080,-26.6982,50.0,0.0500,0.3182,-0.002999,6.449459,-1.807221,0.039516,4404,911.4
491,4022272,-24.8777,50.0,0.0400,0.2925,-0.001451,5.301415,-1.817603,0.037876,4404,913.2
492,4030464,-27.2037,50.0,0.0300,0.2740,0.001041,4.294263,-1.804358,0.034359,4404,915.0
493,4038656,-28.6325,50.0,0.0600,0.3595,-0.002349,6.940355,-1.802872,0.042295,4405,916.8
494,4046848,-26.8657,50.0,0.0400,0.2974,0.005525,5.745406,-1.813982,0.051910,4405,918.6
495,4055040,-27.1035,50.0,0.0200,0.3074,0.002411,4.924654,-1.811275,0.041941,4405,920.5
496,4063232,-26.3695,50.0,0.0500,0.2636,0.002672,3.205780,-1.781520,0.033776,4405,922.3
497,4071424,-26.7408,50.0,0.0800,0.3238,-0.001964,5.431054,-1.784599,0.039764,4405,924.1
498,4079616,-26.7493,50.0,0.0500,0.2974,-0.000217,4.358174,-1.801927,0.047593,4405,925.9
499,4087808,-25.8789,50.0,0.0500,0.2936,-0.001651,5.464781,-1.812133,0.039723,4406,927.7
500,4096000,-26.6526,50.0,0.0600,0.2621,-0.001511,5.265127,-1.807909,0.036436,4406,929.6
501,4104192,-27.2085,50.0,0.0400,0.2745,-0.002739,4.653073,-1.814983,0.039949,4406,931.4
502,4112384,-25.6552,50.0,0.0400,0.2867,0.003498,5.736698,-1.821682,0.047545,4406,933.2
503,4120576,-29.0117,50.0,0.0400,0.3360,0.006010,6.726035,-1.851719,0.058353,4407,935.0
504,4128768,-28.2695,50.0,0.0700,0.3167,0.002661,4.825599,-1.859991,0.041609,4407,936.7
505,4136960,-27.5357,50.0,0.0900,0.2439,-0.003168,4.787586,-1.878759,0.038173,4407,938.5
506,4145152,-25.5935,50.0,0.0400,0.2526,0.005416,3.176548,-1.894957,0.039921,4407,940.4
507,4153344,-26.2286,50.0,0.0500,0.2609,0.001146,3.338774,-1.904166,0.035858,4408,942.2
508,4161536,-25.3628,50.0,0.0400,0.3014,-0.002008,3.314564,-1.914182,0.030975,4408,944.0
509,4169728,-24.5278,50.0,0.0400,0.2789,-0.001519,3.886316,-1.927041,0.039884,4408,945.8
510,4177920,-26.2220,50.0,0.0400,0.2853,0.008039,3.746599,-1.947209,0.038333,4408,947.6
511,4186112,-25.9763,50.0,0.0500,0.2645,-0.001486,3.948943,-1.968327,0.035352,4409,949.4
512,4194304,-25.3871,50.0,0.0500,0.2678,0.002117,4.502634,-1.990044,0.044642,4409,951.2
513,4202496,-28.3228,50.0,0.0200,0.3544,0.000264,6.691496,-1.998140,0.046849,4409,953.0
514,4210688,-27.5653,50.0,0.0500,0.2687,-0.000913,3.047700,-2.001986,0.037933,4410,954.8
515,4218880,-27.0685,50.0,0.0800,0.2991,-0.001272,4.281493,-2.023316,0.036024,4410,956.5
516,4227072,-25.0025,50.0,0.0600,0.2726,0.003121,3.347874,-2.045964,0.036945,4410,958.3
