iteration,global_step,mean_return,mean_length,success_rate,mean_distance,policy_loss,value_loss,entropy,approx_kl,sps,elapsed
508,4161536,-46.3572,50.0,0.0000,0.8250,-0.002661,44.081495,1.348835,0.008666,3463,1201.5
509,4169728,-43.7724,50.0,0.0000,0.7033,-0.005607,46.278871,1.342586,0.006686,3464,1203.7
510,4177920,-45.7387,50.0,0.0000,0.7076,-0.006112,38.107968,1.331587,0.007234,3464,1206.0
511,4186112,-46.5179,50.0,0.0100,0.7006,-0.004048,41.272487,1.321448,0.007736,3464,1208.3
512,4194304,-43.6150,50.0,0.0000,0.7465,-0.002537,36.237956,1.311607,0.007845,3464,1210.6
513,4202496,-45.3535,50.0,0.0000,0.7498,-0.004631,39.283508,1.299258,0.007179,3464,1212.9
514,4210688,-46.3302,50.0,0.0100,0.7292,-0.005648,39.181861,1.292129,0.005743,3465,1215.2
515,4218880,-41.3882,50.0,0.0000,0.6698,-0.003146,33.965377,1.276952,0.010070,3465,1217.5
516,4227072,-43.3080,50.0,0.0000,0.7009,-0.004122,37.855327,1.266561,0.007165,3465,1219.8
517,4235264,-43.9876,50.0,0.0000,0.6809,-0.004506,37.542560,1.262086,0.007077,3465,1222.1
518,4243456,-42.5288,50.0,0.0100,0.6641,-0.003469,33.805405,1.250870,0.007724,3465,1224.6
519,4251648,-46.3551,50.0,0.0000,0.7899,-0.004221,43.103165,1.238902,0.005742,3465,1226.9
520,4259840,-40.8844,50.0,0.0200,0.6641,-0.005842,31.614566,1.218768,0.007390,3465,1229.2
521,4268032,-44.8800,50.0,0.0000,0.6463,-0.004133,39.681761,1.195739,0.009673,3465,1231.6
522,4276224,-43.6313,50.0,0.0000,0.6895,-0.002650,33.091122,1.177712,0.007825,3465,1233.9
523,4284416,-39.8797,50.0,0.0000,0.6441,-0.004459,32.782386,1.172962,0.007669,3465,1236.3
524,4292608,-40.8373,50.0,0.0000,0.6318,-0.004225,31.691765,1.170452,0.007521,3465,1238.8
525,4300800,-42.2784,50.0,0.0000,0.6585,-0.002621,33.236077,1.164985,0.007471,3465,1241.1
526,4308992,-45.9216,50.0,0.0100,0.7696,-0.003597,41.140752,1.156922,0.007463,3465,1243.4
527,4317184,-42.2805,50.0,0.0200,0.7181,-0.004950,32.256250,1.140616,0.008668,3465,1245.7
528,4325376,-44.2524,50.0,0.0000,0.7216,-0.007777,41.405080,1.121058,0.006675,3465,1248.1
529,4333568,-42.8178,50.0,0.0100,0.6940,-0.005802,34.511705,1.114956,0.006815,3465,1250.4
530,4341760,-44.6607,50.0,0.0000,0.7346,-0.004032,36.359156,1.111226,0.007046,3465,1252.8
531,4349952,-44.7799,50.0,0.0000,0.7581,0.002047,38.821790,1.090765,0.015937,3465,1255.2
532,4358144,-41.1947,50.0,0.0000,0.6405,-0.003857,33.605838,1.073955,0.006769,3465,1257.5
533,4366336,-43.9012,50.0,0.0000,0.7072,-0.004661,41.734424,1.062292,0.009314,3465,1259.9
534,4374528,-43.0757,50.0,0.0000,0.6531,-0.003815,32.392928,1.050031,0.006951,3465,1262.2
535,4382720,-42.8456,50.0,0.0000,0.7251,-0.003114,35.047630,1.036307,0.009895,3465,1264.5
536,4390912,-39.9732,50.0,0.0000,0.6579,-0.005864,37.050063,1.026460,0.006483,3465,1266.9
537,4399104,-44.1727,50.0,0.0100,0.7334,-0.003594,31.268022,1.011878,0.007166,3466,1269.2
538,4407296,-43.0257,50.0,0.0100,0.6814,-0.002167,38.127746,0.995260,0.010028,3466,1271.4
539,4415488,-43.6242,50.0,0.0200,0.7231,-0.002730,37.171614,0.994634,0.008498,3466,1273.8
540,4423680,-40.4739,50.0,0.0000,0.6363,-0.004168,31.274359,0.984583,0.008706,3466,1276.1
541,4431872,-48.2610,50.0,0.0000,0.8092,-0.005231,43.223714,0.975325,0.006250,3466,1278.4
542,4440064,-43.1609,50.0,0.0000,0.7033,-0.003480,43.652452,0.965757,0.006724,3467,1280.7
543,4448256,-43.9887,50.0,0.0100,0.7026,-0.004226,30.404370,0.957619,0.010284,3467,1282.9
544,4456448,-40.9324,50.0,0.0000,0.7172,-0.002262,30.841479,0.958510,0.009469,3467,1285.3
545,4464640,-42.3445,50.0,0.0400,0.6997,0.000864,36.537125,0.959077,0.015037,3467,1287.5
546,4472832,-42.4066,50.0,0.0000,0.7343,-0.004780,35.128740,0.955817,0.007809,3468,1289.7
547,4481024,-44.2131,50.0,0.0000,0.6972,-0.004647,37.242803,0.947778,0.006774,3468,1292.0
548,4489216,-42.0412,50.0,0.0000,0.6441,-0.006407,35.871218,0.940682,0.006832,3468,1294.3
549,4497408,-45.6900,50.0,0.0000,0.7869,-0.003854,39.302987,0.929923,0.007360,3468,1296.6
550,4505600,-41.2119,50.0,0.0000,0.6951,0.000832,37.899123,0.913537,0.012918,3468,1299.0
551,4513792,-44.2588,50.0,0.0300,0.6773,-0.003458,30.568593,0.904092,0.009395,3468,1301.3
552,4521984,-43.0729,50.0,0.0100,0.7479,-0.002624,34.146404,0.894787,0.010395,3469,1303.5
553,4530176,-44.0102,50.0,0.0200,0.7531,-0.005000,37.868110,0.884526,0.007845,3469,1305.8
554,4538368,-47.5197,50.0,0.0000,0.8552,-0.000594,35.275373,0.871302,0.010640,3469,1308.1
555,4546560,-44.7390,50.0,0.0000,0.7231,-0.002488,34.078399,0.868405,0.010175,3469,1310.4
556,4554752,-44.9948,50.0,0.0000,0.7717,-0.005166,40.591671,0.868663,0.006721,3469,1312.7
557,4562944,-41.7504,50.0,0.0000,0.6457,-0.005875,36.610499,0.858419,0.009086,3469,1315.1
558,4571136,-40.6756,50.0,0.0200,0.5974,-0.005158,36.666101,0.850504,0.009018,3470,1317.3
559,4579328,-43.6308,50.0,0.0100,0.7346,-0.006861,37.448346,0.845706,0.006027,3470,1319.5
560,4587520,-45.3328,50.0,0.0000,0.6611,-0.006638,32.993750,0.841550,0.008095,3470,1321.8
561,4595712,-43.6564,50.0,0.0000,0.7134,-0.001104,32.103396,0.835386,0.011697,3470,1324.1
562,4603904,-42.1994,50.0,0.0100,0.6940,-0.003194,32.151012,0.827635,0.009377,3470,1326.5
563,4612096,-44.1155,50.0,0.0000,0.7430,-0.005397,36.927865,0.819513,0.007158,3470,1329.0
564,4620288,-39.5291,50.0,0.0100,0.6369,-0.005564,29.631225,0.807216,0.007396,3470,1331.4
565,4628480,-43.4602,50.0,0.0100,0.6916,-0.004999,34.431375,0.789942,0.008556,3470,1333.7
566,4636672,-39.9626,50.0,0.0100,0.5959,-0.003507,30.734914,0.782970,0.008501,3470,1336.0
567,4644864,-44.9022,50.0,0.0300,0.7521,-0.002218,41.645473,0.779313,0.008483,3470,1338.3
568,4653056,-38.3738,50.0,0.0200,0.6224,-0.003038,30.208453,0.775811,0.010151,3470,1340.7
569,4661248,-44.6516,50.0,0.0100,0.6637,-0.003368,31.450676,0.767117,0.008252,3470,1342.9
570,4669440,-39.3576,50.0,0.0200,0.6510,-0.004765,27.378244,0.761037,0.008390,3471,1345.2
571,4677632,-40.6555,50.0,0.0100,0.5920,-0.003323,34.170812,0.753317,0.009620,3471,1347.4
572,4685824,-42.6954,50.0,0.0100,0.6675,-0.003026,31.643874,0.742959,0.011617,3471,1349.7
573,4694016,-41.9384,50.0,0.0200,0.6397,-0.003496,33.341594,0.740853,0.011296,3472,1351.9
574,4702208,-42.4039,50.0,0.0200,0.7012,-0.004997,35.441699,0.746712,0.007185,3472,1354.1
575,4710400,-41.5076,50.0,0.0100,0.6565,-0.003792,33.784176,0.747049,0.007015,3472,1356.5
576,4718592,-39.8866,50.0,0.0000,0.6047,-0.003688,33.566416,0.733790,0.010307,3472,1358.7
577,4726784,-41.7021,50.0,0.0200,0.6342,-0.005458,35.573905,0.720216,0.005441,3472,1361.0
578,4734976,-41.5048,50.0,0.0100,0.6883,0.000093,33.611225,0.711095,0.012558,3472,1363.5
579,4743168,-40.2250,50.0,0.0000,0.6318,-0.002942,35.350803,0.702721,0.008139,3470,1366.5
580,4751360,-38.7768,50.0,0.0100,0.5918,-0.003894,26.932482,0.680327,0.011058,3470,1369.2
581,4759552,-41.0349,50.0,0.0100,0.6689,-0.003331,31.235496,0.658670,0.010127,3469,1371.9
582,4767744,-40.2384,50.0,0.0200,0.6168,-0.002672,33.816953,0.650436,0.006736,3468,1374.4
583,4775936,-44.3594,50.0,0.0000,0.7231,-0.005783,37.939075,0.639659,0.007136,3468,1376.8
584,4784128,-43.1439,50.0,0.0000,0.6782,-0.004347,36.375807,0.636650,0.011069,3468,1379.2
585,4792320,-42.2331,50.0,0.0000,0.6156,-0.004288,29.244639,0.638494,0.009715,3469,1381.5
586,4800512,-39.0740,50.0,0.0300,0.6539,-0.003185,27.178611,0.634401,0.010256,3469,1383.7
587,4808704,-41.2231,50.0,0.0300,0.7218,-0.004600,30.870833,0.622871,0.008824,3469,1386.0
588,4816896,-39.2456,50.0,0.0100,0.6397,0.000307,27.108457,0.607512,0.012790,3469,1388.3
589,4825088,-41.2725,50.0,0.0000,0.6459,-0.007194,31.636080,0.601512,0.008776,3469,1390.7
590,4833280,-38.4822,50.0,0.0000,0.5747,-0.002769,28.931395,0.593352,0.011711,3468,1393.3
591,4841472,-39.4562,50.0,0.0000,0.6541,-0.001192,32.815874,0.593620,0.013103,3468,1395.9
592,4849664,-43.8477,50.0,0.0100,0.6051,-0.005078,36.929186,0.588836,0.007865,3468,1398.3
593,4857856,-43.1808,50.0,0.0100,0.6953,0.004066,33.036468,0.580130,0.013916,3469,1400.3
594,4866048,-37.3973,50.0,0.0000,0.5772,-0.001397,20.609895,0.568684,0.012294,3469,1402.7
595,4874240,-44.6966,50.0,0.0000,0.7671,-0.000888,40.782047,0.551643,0.011745,3468,1405.1
596,4882432,-42.2906,50.0,0.0300,0.7399,-0.003300,34.402501,0.541659,0.009575,3468,1407.6
597,4890624,-41.8719,50.0,0.0100,0.7336,-0.004990,34.377957,0.533222,0.008850,3468,1410.1
598,4898816,-40.9908,50.0,0.0200,0.6709,-0.007294,32.951475,0.523742,0.006943,3468,1412.5
599,4907008,-43.1172,50.0,0.0000,0.6840,-0.002442,34.229772,0.515304,0.008957,3468,1414.8
600,4915200,-41.9393,50.0,0.0200,0.6240,-0.005381,29.774088,0.507281,0.008827,3468,1417.0
601,4923392,-41.3705,50.0,0.0100,0.5951,-0.003676,31.618823,0.500960,0.008603,3468,1419.3
602,4931584,-38.6123,50.0,0.0200,0.6068,-0.006577,31.610319,0.495452,0.007106,3469,1421.5
603,4939776,-40.7552,50.0,0.0100,0.6620,-0.002687,32.612697,0.485386,0.009013,3469,1423.8
604,4947968,-35.0664,50.0,0.0100,0.5729,-0.002763,26.732934,0.474243,0.009573,3469,1426.1
605,4956160,-37.8991,50.0,0.0100,0.5978,-0.000498,27.467914,0.469340,0.014354,3469,1428.3
606,4964352,-37.0369,50.0,0.0000,0.5344,0.000737,27.271260,0.470021,0.017038,3470,1430.6
607,4972544,-42.5219,50.0,0.0100,0.6844,-0.002033,35.721897,0.459943,0.011696,3470,1432.8
608,4980736,-37.6168,50.0,0.0200,0.6111,0.000946,21.846151,0.456721,0.015399,3470,1435.1
609,4988928,-37.1961,50.0,0.0000,0.5627,-0.002304,26.170382,0.457772,0.010139,3471,1437.3
610,4997120,-38.1190,50.0,0.0100,0.5892,-0.005534,23.845122,0.455035,0.009687,3471,1439.6
611,5005312,-37.6690,50.0,0.0000,0.5933,-0.004554,26.724204,0.435059,0.007812,3471,1441.9
612,5013504,-42.6083,50.0,0.0100,0.7537,-0.005327,31.724110,0.426665,0.007000,3471,1444.2
613,5021696,-38.8509,50.0,0.0100,0.5756,-0.004533,29.671477,0.422995,0.008222,3471,1446.5
614,5029888,-36.4737,50.0,0.0000,0.6016,0.000476,22.570622,0.417641,0.013801,3471,1448.7
615,5038080,-38.5816,50.0,0.0000,0.6174,-0.000277,26.837741,0.406250,0.014076,3472,1451.0
616,5046272,-39.1733,50.0,0.0100,0.5975,0.005884,27.631299,0.392397,0.017906,3473,1453.0
617,5054464,-39.6179,50.0,0.0200,0.5880,0.002145,28.207714,0.387071,0.015332,3473,1455.3
618,5062656,-37.8544,50.0,0.0100,0.5593,-0.006278,25.397306,0.379556,0.009168,3473,1457.6
619,5070848,-38.7125,50.0,0.0400,0.5409,-0.001675,25.780068,0.375816,0.010181,3473,1459.7
620,5079040,-39.3868,50.0,0.0100,0.6048,-0.001599,25.263384,0.366941,0.011479,3474,1461.9
621,5087232,-38.3885,50.0,0.0200,0.5901,-0.005301,26.045176,0.361080,0.008177,3474,1464.2
622,5095424,-40.7542,50.0,0.0200,0.6570,-0.005832,28.460482,0.360307,0.007197,3474,1466.4
623,5103616,-42.1524,50.0,0.0400,0.6606,-0.001009,33.508880,0.350526,0.011225,3474,1468.7
624,5111808,-40.5392,50.0,0.0000,0.7417,-0.004060,30.026842,0.345706,0.008318,3475,1471.0
625,5120000,-37.3542,50.0,0.0000,0.6356,0.001478,30.627526,0.346043,0.013183,3475,1473.3
626,5128192,-42.5514,50.0,0.0000,0.6416,-0.002013,30.447516,0.339174,0.009628,3475,1475.6
627,5136384,-40.3680,50.0,0.0000,0.6592,-0.004982,29.594407,0.330446,0.008293,3475,1477.8
628,5144576,-40.4489,50.0,0.0200,0.6488,-0.005425,28.042756,0.325755,0.008211,3475,1480.0
629,5152768,-36.4533,50.0,0.0000,0.5838,-0.005777,23.132246,0.315353,0.007587,3476,1482.3
630,5160960,-38.5591,50.0,0.0000,0.5851,-0.004848,30.253221,0.301836,0.007104,3476,1484.5
631,5169152,-39.4376,50.0,0.0100,0.6676,-0.004908,28.697502,0.285450,0.009367,3476,1486.7
632,5177344,-41.1205,50.0,0.0000,0.5738,0.001832,32.032622,0.272513,0.014868,3477,1488.9
633,5185536,-39.1689,50.0,0.0000,0.5824,0.019295,29.938293,0.269223,0.028155,3478,1490.8
634,5193728,-40.8071,50.0,0.0100,0.6246,-0.004398,33.566714,0.267388,0.007116,3478,1493.0
635,5201920,-39.9247,50.0,0.0300,0.6647,-0.002150,28.257012,0.267012,0.011227,3479,1495.1
636,5210112,-37.9315,50.0,0.0100,0.5788,-0.002703,25.562959,0.260876,0.009233,3479,1497.4
637,5218304,-40.5805,50.0,0.0000,0.6301,-0.005621,29.605504,0.249401,0.008707,3479,1499.6
638,5226496,-40.7051,50.0,0.0200,0.6464,-0.004319,25.355711,0.240627,0.010315,3480,1501.8
639,5234688,-41.2331,50.0,0.0200,0.6875,-0.004433,25.661529,0.220096,0.010789,3480,1504.1
640,5242880,-39.4640,50.0,0.0100,0.5532,-0.001415,28.846323,0.196862,0.011554,3480,1506.5
641,5251072,-42.4900,50.0,0.0000,0.6377,-0.002904,32.338147,0.187041,0.011274,3480,1508.7
642,5259264,-41.5281,50.0,0.0000,0.6528,-0.005232,34.626104,0.179344,0.006772,3480,1510.9
643,5267456,-36.4269,50.0,0.0000,0.5701,0.005751,24.990676,0.175262,0.018172,3481,1513.0
644,5275648,-37.4536,50.0,0.0100,0.5495,-0.001263,23.150433,0.167994,0.011306,3481,1515.3
645,5283840,-37.6768,50.0,0.0200,0.5975,-0.006485,22.419115,0.156292,0.008022,3481,1517.5
646,5292032,-42.3295,50.0,0.0000,0.6907,-0.004378,33.496756,0.145437,0.009093,3482,1519.7
647,5300224,-37.8453,50.0,0.0200,0.6400,-0.005746,27.241753,0.132680,0.008512,3482,1521.9
648,5308416,-40.2911,50.0,0.0100,0.6117,-0.002231,25.917940,0.111734,0.013351,3482,1524.1
649,5316608,-38.1802,50.0,0.0100,0.5698,0.003838,24.694576,0.091629,0.018697,3483,1526.2
650,5324800,-36.4269,50.0,0.0200,0.5674,-0.003780,23.169672,0.083578,0.007279,3483,1528.4
651,5332992,-37.1554,50.0,0.0100,0.5554,-0.000938,21.708873,0.080490,0.016739,3484,1530.6
652,5341184,-37.3918,50.0,0.0100,0.5322,-0.001276,24.458834,0.081060,0.012883,3484,1533.0
653,5349376,-39.3633,50.0,0.0000,0.6157,-0.004124,25.755817,0.071776,0.009917,3484,1535.2
654,5357568,-38.8708,50.0,0.0100,0.6465,0.008686,23.966594,0.059562,0.020090,3485,1537.2
655,5365760,-37.8761,50.0,0.0000,0.6064,-0.003556,24.633836,0.049515,0.011185,3485,1539.5
656,5373952,-38.2229,50.0,0.0300,0.6267,0.004215,27.334669,0.039556,0.014505,3485,1541.7
657,5382144,-39.4761,50.0,0.0300,0.6391,-0.000640,27.172534,0.027529,0.013262,3485,1544.0
658,5390336,-37.9220,50.0,0.0000,0.5854,-0.004610,24.988480,0.010042,0.008672,3486,1546.2
659,5398528,-36.0509,50.0,0.0100,0.5122,0.007556,22.939783,-0.000854,0.015501,3487,1548.1
660,5406720,-39.3474,50.0,0.0300,0.5883,0.001362,22.430918,-0.008420,0.016554,3487,1550.4
661,5414912,-39.1342,50.0,0.0300,0.5813,-0.002037,25.729042,-0.023219,0.011979,3487,1552.7
662,5423104,-36.0208,50.0,0.0200,0.5794,-0.006196,21.322337,-0.033868,0.008769,3486,1555.5
663,5431296,-39.1757,50.0,0.0100,0.5726,-0.003773,26.763921,-0.036679,0.008778,3486,1557.8
664,5439488,-37.7797,50.0,0.0100,0.5592,-0.001979,24.143300,-0.043787,0.013091,3486,1560.0
665,5447680,-36.2924,50.0,0.0100,0.5581,0.016844,21.163842,-0.053249,0.027620,3487,1561.9
666,5455872,-40.2841,50.0,0.0100,0.6652,0.010883,28.121090,-0.057276,0.023411,3488,1563.8
667,5464064,-37.9814,50.0,0.0400,0.5748,-0.006921,27.029566,-0.064760,0.009190,3489,1566.0
668,5472256,-37.2149,50.0,0.0300,0.5446,-0.002832,22.278785,-0.080054,0.010187,3489,1568.2
669,5480448,-36.7211,50.0,0.0000,0.5369,0.016145,22.101080,-0.087015,0.021474,3490,1570.0
670,5488640,-38.0972,50.0,0.0100,0.5973,-0.004677,23.628649,-0.092431,0.009639,3490,1572.3
671,5496832,-39.8135,50.0,0.0000,0.6544,-0.005545,27.055831,-0.103286,0.008500,3490,1574.6
672,5505024,-36.6335,50.0,0.0000,0.5907,-0.002212,23.241452,-0.109452,0.011644,3491,1576.9
673,5513216,-39.5674,50.0,0.0100,0.6176,-0.004144,25.711017,-0.110518,0.009708,3491,1579.1
674,5521408,-36.2703,50.0,0.0000,0.5224,-0.000393,23.225065,-0.122871,0.016057,3491,1581.3
675,5529600,-37.2824,50.0,0.0200,0.5029,-0.003627,25.218819,-0.138469,0.011316,3491,1583.5
676,5537792,-38.7445,50.0,0.0000,0.5693,-0.004194,23.829009,-0.148882,0.008151,3491,1585.9
677,5545984,-42.4835,50.0,0.0000,0.6157,-0.003772,30.154136,-0.158804,0.007865,3491,1588.4
678,5554176,-36.3118,50.0,0.0200,0.5370,-0.000430,19.966173,-0.162840,0.010977,3491,1590.9
679,5562368,-33.2964,50.0,0.0000,0.5255,-0.005094,17.891938,-0.174998,0.011474,3491,1593.2
680,5570560,-34.7345,50.0,0.0100,0.5239,0.000509,17.016538,-0.186604,0.015432,3491,1595.4
681,5578752,-36.5859,50.0,0.0200,0.5803,0.003100,22.703007,-0.194141,0.017381,3492,1597.4
682,5586944,-37.1621,50.0,0.0100,0.5443,-0.004652,23.568567,-0.199465,0.008725,3492,1599.6
683,5595136,-38.6577,50.0,0.0000,0.6427,-0.000864,25.281789,-0.205563,0.015543,3492,1602.2
684,5603328,-36.1979,50.0,0.0100,0.5661,-0.002201,23.226142,-0.213658,0.011485,3492,1604.4
685,5611520,-35.0941,50.0,0.0200,0.5363,-0.003061,17.518125,-0.233100,0.013416,3492,1606.7
686,5619712,-35.8459,50.0,0.0200,0.5291,-0.002707,21.365849,-0.249433,0.012528,3492,1608.9
687,5627904,-38.2436,50.0,0.0100,0.5662,0.010493,21.988109,-0.259637,0.026692,3493,1611.0
688,5636096,-34.6573,50.0,0.0100,0.4910,0.007680,15.686276,-0.265343,0.024091,3493,1613.2
689,5644288,-36.5690,50.0,0.0000,0.5279,0.016023,22.630511,-0.270627,0.024906,3494,1615.1
690,5652480,-40.0464,50.0,0.0200,0.5577,-0.005829,24.145794,-0.276890,0.008304,3495,1617.3
691,5660672,-37.1834,50.0,0.0200,0.5696,-0.003531,23.872332,-0.282913,0.010716,3495,1619.5
692,5668864,-35.7058,50.0,0.0000,0.5116,-0.005047,20.880380,-0.283953,0.011529,3495,1621.8
693,5677056,-32.9363,50.0,0.0200,0.4588,0.011086,16.368259,-0.287536,0.030952,3495,1624.1
694,5685248,-41.7507,50.0,0.0000,0.6877,0.025520,29.167655,-0.290489,0.035610,3496,1626.0
695,5693440,-35.8204,50.0,0.0000,0.5611,-0.004799,22.323846,-0.287492,0.011784,3496,1628.3
696,5701632,-36.1086,50.0,0.0200,0.5199,-0.005007,19.021885,-0.287412,0.009587,3496,1630.5
697,5709824,-34.0615,50.0,0.0200,0.4866,0.031914,20.937014,-0.292497,0.037564,3497,1632.3
698,5718016,-36.5532,50.0,0.0100,0.5707,-0.004166,23.115908,-0.292772,0.008805,3498,1634.5
699,5726208,-35.9424,50.0,0.0200,0.5499,-0.006251,19.259067,-0.299409,0.011765,3498,1636.8
700,5734400,-37.0187,50.0,0.0000,0.6065,0.017921,24.280735,-0.303411,0.030721,3499,1638.7
701,5742592,-36.8168,50.0,0.0100,0.5175,0.014467,23.091636,-0.302829,0.032226,3500,1640.6
702,5750784,-37.7571,50.0,0.0000,0.5741,-0.002060,21.564648,-0.301702,0.013480,3500,1642.9
703,5758976,-32.1788,50.0,0.0100,0.4783,-0.000095,16.926793,-0.304841,0.012262,3500,1645.2
704,5767168,-38.9139,50.0,0.0200,0.6077,0.010153,21.594640,-0.310800,0.025296,3501,1647.3
705,5775360,-33.8351,50.0,0.0100,0.5031,0.006379,15.000880,-0.313007,0.020436,3501,1649.4
706,5783552,-38.6646,50.0,0.0000,0.6325,-0.001169,24.410812,-0.318235,0.013333,3501,1651.6
707,5791744,-37.9626,50.0,0.0000,0.6070,-0.005093,23.081579,-0.325718,0.008102,3501,1653.9
708,5799936,-37.4581,50.0,0.0000,0.5552,-0.005145,23.049458,-0.330623,0.010019,3502,1656.1
709,5808128,-36.7887,50.0,0.0200,0.5512,-0.002320,24.756913,-0.335020,0.009724,3502,1658.4
710,5816320,-35.7737,50.0,0.0200,0.5141,0.000359,22.131716,-0.335619,0.010470,3502,1660.6
711,5824512,-37.7104,50.0,0.0300,0.5879,-0.002350,22.478998,-0.338727,0.012236,3502,1662.8
712,5832704,-34.6468,50.0,0.0000,0.5693,-0.002398,19.810295,-0.346746,0.012652,3503,1665.1
713,5840896,-36.7757,50.0,0.0100,0.5274,-0.003490,20.258604,-0.356927,0.013654,3503,1667.3
714,5849088,-37.5785,50.0,0.0000,0.5884,-0.002631,27.949659,-0.358827,0.012051,3503,1669.7
715,5857280,-36.2463,50.0,0.0100,0.5688,-0.005174,19.238260,-0.357437,0.010847,3503,1671.9
716,5865472,-36.7249,50.0,0.0200,0.5171,-0.003954,20.218850,-0.367645,0.010800,3503,1674.2
717,5873664,-37.4052,50.0,0.0100,0.5632,-0.005622,25.029312,-0.368342,0.008287,3503,1676.5
718,5881856,-37.0042,50.0,0.0000,0.5670,-0.005703,23.091401,-0.374506,0.011780,3503,1678.7
719,5890048,-38.9030,50.0,0.0200,0.5825,-0.006843,24.907681,-0.390571,0.007608,3504,1680.9
720,5898240,-33.7749,50.0,0.0200,0.5214,-0.002870,17.046963,-0.399330,0.015908,3504,1683.2
721,5906432,-37.4598,50.0,0.0300,0.5828,0.011472,20.415050,-0.403968,0.022270,3505,1685.0
722,5914624,-34.4753,50.0,0.0300,0.5071,-0.005257,17.798648,-0.408489,0.010531,3505,1687.2
723,5922816,-34.3505,50.0,0.0400,0.4845,0.016280,17.342755,-0.415386,0.031083,3506,1689.1
724,5931008,-38.9550,50.0,0.0000,0.6141,0.013327,22.138029,-0.418779,0.017351,3507,1691.0
725,5939200,-37.0772,50.0,0.0100,0.5755,-0.002784,22.673832,-0.416596,0.010518,3507,1693.3
726,5947392,-36.3541,50.0,0.0000,0.5437,-0.006044,24.725228,-0.415361,0.009366,3507,1695.7
727,5955584,-36.3412,50.0,0.0000,0.5739,-0.004876,23.123816,-0.422919,0.008214,3507,1698.0
728,5963776,-37.3993,50.0,0.0100,0.5795,0.004864,22.015514,-0.440552,0.019997,3507,1700.2
729,5971968,-35.3323,50.0,0.0200,0.5584,0.009169,19.893828,-0.451460,0.018929,3508,1702.0
730,5980160,-36.5862,50.0,0.0000,0.5759,0.028580,21.481261,-0.453120,0.055206,3509,1704.1
731,5988352,-38.7338,50.0,0.0300,0.5613,-0.001050,25.188821,-0.457931,0.012323,3509,1706.6
732,5996544,-39.2359,50.0,0.0300,0.5952,0.001656,22.773447,-0.464639,0.015627,3509,1708.8
733,6004736,-35.0700,50.0,0.0200,0.5421,-0.007577,17.789585,-0.472186,0.008570,3509,1711.1
734,6012928,-34.5498,50.0,0.0100,0.6069,-0.002623,25.288201,-0.484054,0.011971,3509,1713.4
735,6021120,-34.1934,50.0,0.0000,0.5326,-0.005389,21.288228,-0.488074,0.010087,3509,1715.7
736,6029312,-34.7039,50.0,0.0100,0.5356,0.002034,17.646083,-0.495805,0.018166,3509,1718.0
737,6037504,-39.3318,50.0,0.0100,0.5949,-0.002977,22.847532,-0.501384,0.014486,3509,1720.1
738,6045696,-38.8187,50.0,0.0100,0.5911,0.004195,20.604493,-0.502563,0.020722,3510,1722.4
739,6053888,-40.3749,50.0,0.0100,0.6234,-0.005856,24.968813,-0.512033,0.008912,3510,1724.6
740,6062080,-36.2523,50.0,0.0100,0.5396,0.001837,21.852517,-0.521583,0.016292,3510,1726.8
741,6070272,-39.0652,50.0,0.0400,0.6144,0.013938,22.228395,-0.534533,0.026600,3511,1728.8
742,6078464,-34.2592,50.0,0.0300,0.5234,0.000855,23.298182,-0.544535,0.014056,3510,1731.3
743,6086656,-37.6844,50.0,0.0200,0.5366,0.023194,20.350251,-0.549585,0.029231,3511,1733.3
744,6094848,-34.4055,50.0,0.0100,0.4631,0.013310,17.221937,-0.549357,0.025899,3511,1735.5
745,6103040,-39.1955,50.0,0.0200,0.5654,0.021641,24.284648,-0.548928,0.037880,3512,1737.3
746,6111232,-36.0384,50.0,0.0100,0.5095,-0.001182,16.856967,-0.549059,0.016094,3512,1739.7
747,6119424,-36.5140,50.0,0.0200,0.5448,0.000204,21.429320,-0.553912,0.014494,3512,1742.0
748,6127616,-37.2150,50.0,0.0100,0.5496,-0.000273,25.197051,-0.567693,0.011554,3512,1744.3
749,6135808,-34.5615,50.0,0.0100,0.5105,-0.004367,18.015469,-0.577065,0.009505,3512,1746.6
750,6144000,-38.0187,50.0,0.0000,0.5729,-0.005737,23.158499,-0.582899,0.009314,3513,1748.9
751,6152192,-37.0555,50.0,0.0100,0.6043,0.001974,17.538056,-0.584507,0.017188,3513,1751.1
752,6160384,-37.1776,50.0,0.0200,0.5754,-0.002480,23.530086,-0.581324,0.015630,3513,1753.4
753,6168576,-35.4004,50.0,0.0000,0.5524,0.017020,20.082201,-0.583414,0.031143,3513,1755.5
754,6176768,-38.7936,50.0,0.0100,0.6793,0.010349,23.099305,-0.584617,0.020561,3514,1757.3
755,6184960,-36.2698,50.0,0.0300,0.5606,0.006435,20.027811,-0.587062,0.021101,3515,1759.4
756,6193152,-34.9559,50.0,0.0000,0.5052,-0.000146,19.028403,-0.592258,0.016183,3515,1761.6
757,6201344,-38.2313,50.0,0.0200,0.5711,0.001213,21.339281,-0.601882,0.017306,3515,1763.9
758,6209536,-38.7139,50.0,0.0300,0.6068,0.026195,23.482028,-0.607286,0.031080,3516,1765.8
759,6217728,-35.5316,50.0,0.0200,0.5238,-0.001339,20.091217,-0.607593,0.013849,3516,1768.2
