#{"t_start": 1774404020.1122737, "env_id": "None"}
r,l,t
-13.0,100,1602.605231
-16.0,100,1604.644911
-15.0,100,1606.701947
-18.0,100,1608.652877
-17.0,100,1610.675658
-9.0,100,1612.710782
-8.0,100,1614.736738
-9.0,100,1616.809989
-21.0,100,1618.863914
-20.0,100,1620.506362
-15.0,100,1622.521938
-13.0,100,1624.583077
-14.0,100,1626.644679
-12.0,100,1628.709023
-21.0,100,1630.802014
-17.0,100,1632.869952
-13.0,100,1634.948174
-19.0,100,1637.052379
-14.0,100,1639.143916
-9.0,100,1641.239956
-10.0,100,1643.344016
-15.0,100,1645.433764
-10.0,100,1647.500883
-17.0,100,1649.583735
-12.0,100,1651.692518
-16.0,100,1653.783541
-15.0,100,1655.51562
-25.0,100,1656.853757
-30.0,100,1658.019131
-14.0,100,1659.072068
-13.0,100,1660.946847
-8.0,100,1663.024219
-9.0,100,1665.105037
-18.0,100,1667.201162
-32.0,100,1669.298745
-10.0,100,1671.350616
-25.0,100,1673.162546
-17.0,100,1674.407389
-15.0,100,1675.519215
-13.0,100,1677.571033
-11.0,100,1679.661706
-8.0,100,1681.737305
-15.0,100,1683.825258
-14.0,100,1685.904653
-15.0,100,1687.953857
-22.0,100,1690.001459
-14.0,100,1692.1082
-21.0,100,1694.193158
-19.0,100,1696.311505
-17.0,100,1698.395208
-11.0,100,1708.023605
-15.0,100,1710.136106
-11.0,100,1711.951833
-16.0,100,1713.141147
-19.0,100,1714.173598
-20.0,100,1715.220193
-16.0,100,1716.281421
-19.0,100,1717.36195
-22.0,100,1718.39354
-13.0,100,1719.44609
-25.0,100,1720.508887
-19.0,100,1721.578256
-16.0,100,1723.613146
-12.0,100,1725.680608
-22.0,100,1727.378717
-12.0,100,1728.907635
-19.0,100,1730.780801
-19.0,100,1732.868746
-30.0,100,1734.965466
-21.0,100,1737.087835
-19.0,100,1739.182678
-21.0,100,1741.287027
-25.0,100,1743.433644
-35.0,100,1745.536688
-26.0,100,1747.633662
-18.0,100,1749.764947
-26.0,100,1751.880715
-11.0,100,1753.967175
-11.0,100,1755.617073
-22.0,100,1757.655129
-15.0,100,1759.775328
-15.0,100,1761.333048
-15.0,100,1762.606866
-21.0,100,1763.822632
-26.0,100,1765.002308
-9.0,100,1766.181662
-19.0,100,1767.372085
-11.0,100,1768.538724
-10.0,100,1769.721599
-26.0,100,1771.060826
-13.0,100,1773.155562
-10.0,100,1775.227032
-21.0,100,1777.325727
-9.0,100,1778.843385
-19.0,100,1780.041416
-20.0,100,1781.263717
-20.0,100,1782.481052
-20.0,100,1784.003875
-15.0,100,1785.798526
-24.0,100,1786.992161
-14.0,100,1797.136073
-12.0,100,1798.37307
-22.0,100,1799.550752
-19.0,100,1800.76395
-8.0,100,1802.001393
-12.0,100,1803.196275
-33.0,100,1804.392912
-24.0,100,1805.615441
-16.0,100,1806.82914
-35.0,100,1808.153491
-25.0,100,1809.450373
-14.0,100,1810.648913
-22.0,100,1811.853787
-11.0,100,1813.026681
-20.0,100,1814.207376
-11.0,100,1815.40908
-8.0,100,1816.922169
-5.0,100,1818.818641
-16.0,100,1820.383777
-9.0,100,1821.967027
-8.0,100,1823.535403
-19.0,100,1825.104746
-27.0,100,1826.688079
-12.0,100,1828.291695
-10.0,100,1829.875587
-24.0,100,1831.472198
-12.0,100,1833.09341
