#{"t_start": 1774403918.35652, "env_id": "None"}
r,l,t
-20.0,100,733.298798
-26.0,100,733.889049
-20.0,100,734.46436
-14.0,100,735.034124
-30.0,100,735.613322
-15.0,100,736.190016
-21.0,100,736.767649
-14.0,100,737.330737
-21.0,100,737.898249
-21.0,100,738.496784
-32.0,100,739.074519
-24.0,100,739.64084
-17.0,100,740.208313
-29.0,100,740.793594
-19.0,100,741.368107
-33.0,100,741.932792
-24.0,100,742.501665
-18.0,100,743.081974
-20.0,100,743.653915
-19.0,100,744.217645
-13.0,100,744.786246
-23.0,100,745.372974
-17.0,100,745.951206
-20.0,100,746.516393
-25.0,100,747.084244
-20.0,100,747.665444
-13.0,100,748.238383
-17.0,100,748.802095
-24.0,100,749.375801
-20.0,100,749.95805
-27.0,100,750.539591
-16.0,100,751.105722
-16.0,100,751.681479
-23.0,100,752.260258
-14.0,100,752.834787
-24.0,100,753.400783
-16.0,100,753.97214
-19.0,100,754.545992
-14.0,100,755.120942
-12.0,100,755.690775
-22.0,100,756.2892
-14.0,100,756.880566
-15.0,100,757.461244
-11.0,100,758.115792
-14.0,100,759.960409
-14.0,100,760.541475
-18.0,100,761.115214
-22.0,100,761.691005
-16.0,100,762.260852
-19.0,100,762.840003
-10.0,100,763.409982
-13.0,100,763.975169
-19.0,100,764.546955
-13.0,100,765.120014
-14.0,100,765.698883
-12.0,100,766.262151
-19.0,100,766.84423
-11.0,100,767.419071
-18.0,100,768.014617
-14.0,100,768.581151
-28.0,100,769.151598
-16.0,100,769.724667
-40.0,100,770.297717
-21.0,100,770.870265
-22.0,100,771.448953
-14.0,100,772.025794
-15.0,100,772.596617
-19.0,100,773.17418
-23.0,100,773.748999
-23.0,100,774.320597
-26.0,100,774.896578
-17.0,100,775.464234
-20.0,100,776.06289
-25.0,100,776.699109
-20.0,100,777.341574
-19.0,100,777.943689
-29.0,100,778.52051
-21.0,100,779.118746
-13.0,100,779.691754
-14.0,100,780.284546
-16.0,100,780.909372
-13.0,100,781.512181
-18.0,100,782.104696
-19.0,100,782.670403
-10.0,100,783.238651
-18.0,100,783.817651
-30.0,100,784.393918
-17.0,100,785.000708
-12.0,100,785.733921
-18.0,100,786.461322
-11.0,100,787.119827
-21.0,100,787.684465
-14.0,100,788.26133
-18.0,100,788.837735
-17.0,100,790.685058
-19.0,100,791.262358
-17.0,100,791.853924
-12.0,100,792.423318
-20.0,100,792.98636
-18.0,100,793.55599
-25.0,100,794.126582
-16.0,100,794.708379
-35.0,100,795.278997
-22.0,100,795.963686
-20.0,100,796.604514
-24.0,100,797.205102
-29.0,100,797.783819
-15.0,100,798.356175
-18.0,100,798.931747
-18.0,100,799.50346
-23.0,100,800.081808
-11.0,100,800.658402
-11.0,100,801.235963
-12.0,100,801.829862
-21.0,100,802.40483
-12.0,100,802.977599
-25.0,100,803.556859
-22.0,100,804.129466
-16.0,100,804.716513
-18.0,100,805.287492
-16.0,100,805.889947
-31.0,100,806.49943
-21.0,100,807.122981
-11.0,100,807.906717
-29.0,100,808.547173
-23.0,100,809.200954
-15.0,100,809.789229
-10.0,100,810.352767
-23.0,100,810.935721
-16.0,100,811.514075
-17.0,100,812.091854
-19.0,100,812.710782
-17.0,100,813.293946
-25.0,100,813.884799
-18.0,100,814.476307
-24.0,100,815.046981
-19.0,100,815.638076
-15.0,100,816.213462
-18.0,100,816.78729
-18.0,100,817.353214
-18.0,100,817.925107
-22.0,100,818.510222
-11.0,100,819.08361
-15.0,100,819.658997
-15.0,100,821.524637
-14.0,100,822.10831
-14.0,100,822.686488
-8.0,100,823.254048
-15.0,100,823.842159
-16.0,100,824.429988
-16.0,100,825.004895
-13.0,100,825.58053
-25.0,100,826.157269
-21.0,100,826.732672
-18.0,100,827.30564
-13.0,100,827.872629
-22.0,100,828.443175
-16.0,100,829.022866
-18.0,100,829.59677
-15.0,100,830.167522
-16.0,100,830.742534
-23.0,100,831.321863
-14.0,100,831.916526
-25.0,100,832.57343
-32.0,100,833.230269
-24.0,100,833.827083
-13.0,100,834.409611
-31.0,100,834.981373
-14.0,100,835.580709
-16.0,100,836.164631
-22.0,100,836.744636
-13.0,100,837.314879
-17.0,100,837.89991
-14.0,100,838.482737
-11.0,100,839.061987
-27.0,100,839.626067
-23.0,100,840.200314
-27.0,100,840.793511
-20.0,100,841.365815
-16.0,100,841.930227
-17.0,100,842.498014
-19.0,100,843.108068
-24.0,100,843.679607
-18.0,100,844.243261
-19.0,100,844.81174
-16.0,100,845.401755
-22.0,100,846.00479
-20.0,100,846.638949
-4.0,100,847.236827
-15.0,100,847.850699
-21.0,100,848.419863
-16.0,100,848.983979
-18.0,100,849.554655
-9.0,100,850.129622
-14.0,100,851.964447
-13.0,100,852.574841
-20.0,100,853.152048
-16.0,100,853.744732
-28.0,100,854.330648
-11.0,100,854.959547
-21.0,100,855.594178
-15.0,100,856.198944
-18.0,100,857.042203
-22.0,100,857.734211
-14.0,100,858.323286
-20.0,100,858.9145
-22.0,100,859.493204
-17.0,100,860.079915
-15.0,100,860.670462
-16.0,100,861.259304
-14.0,100,861.840634
-34.0,100,862.409237
-19.0,100,862.993153
-13.0,100,863.581921
-20.0,100,864.152362
-15.0,100,864.846788
-17.0,100,865.551559
-17.0,100,866.194254
-17.0,100,866.771675
-15.0,100,867.371834
-13.0,100,867.962208
-16.0,100,868.590887
-14.0,100,869.166259
-23.0,100,869.730815
-16.0,100,870.372974
-16.0,100,871.022425
-18.0,100,871.637874
-21.0,100,872.222262
-24.0,100,872.807666
-10.0,100,873.380581
-18.0,100,873.956704
-23.0,100,874.522154
-12.0,100,875.097425
-13.0,100,875.684174
-36.0,100,876.254203
-13.0,100,876.829618
-13.0,100,877.398453
-19.0,100,878.008087
-21.0,100,878.606213
-29.0,100,879.180479
-12.0,100,879.753844
-35.0,100,880.327676
-17.0,100,880.908523
-22.0,100,881.477095
-14.0,100,883.33318
-20.0,100,883.921284
-11.0,100,884.493524
-20.0,100,885.062419
-25.0,100,885.665642
-16.0,100,886.241772
-19.0,100,886.819708
-14.0,100,887.396632
-20.0,100,887.971052
-24.0,100,888.552771
-19.0,100,889.13051
-18.0,100,889.702731
-11.0,100,890.276275
-21.0,100,890.857767
-19.0,100,891.433215
-9.0,100,892.001765
-21.0,100,892.575205
-18.0,100,893.162655
-20.0,100,893.746818
-27.0,100,894.311639
-18.0,100,894.884055
-20.0,100,895.473177
-24.0,100,896.057343
-25.0,100,896.637166
-23.0,100,897.205241
-21.0,100,897.782138
-19.0,100,898.363114
-27.0,100,898.928885
-12.0,100,899.499599
-11.0,100,900.091709
-21.0,100,900.673589
-8.0,100,901.24227
-17.0,100,901.817106
-18.0,100,902.404009
-11.0,100,903.004225
-16.0,100,903.569703
-15.0,100,904.144442
-19.0,100,904.72984
-15.0,100,905.310906
-14.0,100,905.886471
-17.0,100,906.484277
-9.0,100,907.064609
-18.0,100,907.643547
-16.0,100,908.227308
-20.0,100,908.810222
-25.0,100,909.39299
-20.0,100,909.983512
-15.0,100,910.550359
-19.0,100,911.159041
-19.0,100,911.734434
-18.0,100,913.684207
-23.0,100,914.286535
-18.0,100,914.897806
-20.0,100,915.471897
-14.0,100,916.040854
-14.0,100,916.617309
-11.0,100,917.186866
-15.0,100,917.79481
-10.0,100,918.377391
-21.0,100,918.955554
-27.0,100,919.532077
-16.0,100,920.125289
-19.0,100,920.708676
-16.0,100,921.302942
-20.0,100,921.917225
-31.0,100,922.59539
-21.0,100,923.237914
-18.0,100,923.827405
-23.0,100,924.405239
-22.0,100,924.981901
-22.0,100,925.571823
-15.0,100,926.144547
-24.0,100,926.715506
-19.0,100,927.295668
-26.0,100,927.912166
-28.0,100,928.548788
-15.0,100,929.182775
-25.0,100,929.782282
-16.0,100,930.357835
-22.0,100,930.930222
-25.0,100,931.503063
-23.0,100,932.083825
-24.0,100,932.658908
-13.0,100,933.226029
-16.0,100,933.79619
-17.0,100,934.381681
-15.0,100,934.956686
-18.0,100,935.520015
-27.0,100,936.10073
-15.0,100,936.675781
-22.0,100,937.249021
-17.0,100,937.811035
-24.0,100,938.388352
-16.0,100,939.005703
-29.0,100,939.595793
-20.0,100,940.209805
-10.0,100,940.790465
-16.0,100,941.377837
-13.0,100,941.960984
-15.0,100,942.535468
-16.0,100,944.368973
-12.0,100,944.971953
-14.0,100,945.573012
-20.0,100,946.144462
-14.0,100,946.724848
-27.0,100,947.307277
-4.0,100,947.881391
-19.0,100,948.455237
-12.0,100,949.057734
-20.0,100,949.643902
-14.0,100,950.275222
-13.0,100,950.846151
-28.0,100,951.417966
-17.0,100,952.002285
-28.0,100,952.597716
-19.0,100,953.18787
-18.0,100,953.785892
-19.0,100,954.362182
-31.0,100,954.9533
-10.0,100,955.537044
-19.0,100,956.141364
-37.0,100,956.756273
-19.0,100,957.335183
-14.0,100,957.903107
-22.0,100,958.475433
-24.0,100,959.052608
-14.0,100,959.647353
-16.0,100,960.216307
-16.0,100,960.795241
-21.0,100,961.378086
-23.0,100,961.965965
-13.0,100,962.528378
-20.0,100,963.104959
-12.0,100,963.690976
-24.0,100,964.291037
-12.0,100,964.883025
-22.0,100,965.465275
-20.0,100,966.05502
-27.0,100,966.636438
-23.0,100,967.215678
-19.0,100,967.798164
-20.0,100,968.384298
-10.0,100,968.957744
-42.0,100,969.523023
-28.0,100,970.102827
-4.0,100,970.695046
-15.0,100,971.279386
-16.0,100,971.861842
-15.0,100,972.455316
-26.0,100,973.044158
-10.0,100,974.905874
-12.0,100,975.489721
-21.0,100,976.070259
-20.0,100,976.649716
-21.0,100,977.216742
-24.0,100,977.800795
-15.0,100,978.374123
-15.0,100,978.956403
-15.0,100,979.532108
-20.0,100,980.109528
-19.0,100,980.703059
-8.0,100,981.320206
-15.0,100,981.923049
-16.0,100,982.516687
-23.0,100,983.135293
-19.0,100,983.830941
-22.0,100,984.42316
-23.0,100,984.994712
-18.0,100,985.572203
-20.0,100,986.161302
-22.0,100,986.740842
-11.0,100,987.310202
-24.0,100,987.881971
-6.0,100,988.458353
-12.0,100,989.039747
-9.0,100,989.617747
-15.0,100,990.203278
-27.0,100,990.801531
-11.0,100,991.381573
-25.0,100,991.948916
-24.0,100,992.519365
-15.0,100,993.101294
-17.0,100,993.691461
-14.0,100,994.268264
-24.0,100,994.845718
-24.0,100,995.476189
-33.0,100,996.063577
-23.0,100,996.629488
-17.0,100,997.257113
-13.0,100,997.919556
-23.0,100,998.590731
-14.0,100,999.201893
-15.0,100,999.791421
-9.0,100,1000.38425
-24.0,100,1000.97344
-11.0,100,1001.545416
-19.0,100,1002.13666
-21.0,100,1002.719366
-20.0,100,1003.305651
-29.0,100,1003.883637
-18.0,100,1005.816723
-22.0,100,1006.413062
-19.0,100,1007.00188
-13.0,100,1007.593501
-11.0,100,1008.189331
-16.0,100,1008.787149
-16.0,100,1009.360706
-22.0,100,1009.93333
-18.0,100,1010.513597
-12.0,100,1011.103858
-11.0,100,1011.683978
-23.0,100,1012.256482
-21.0,100,1012.847647
-16.0,100,1013.438554
-12.0,100,1014.023186
-17.0,100,1014.599467
-16.0,100,1015.176424
-16.0,100,1015.771395
-24.0,100,1016.354749
-8.0,100,1016.967635
-21.0,100,1017.547063
-31.0,100,1018.147817
-15.0,100,1018.774968
-17.0,100,1019.344505
-26.0,100,1019.931197
-15.0,100,1020.501644
-30.0,100,1021.081524
-16.0,100,1021.694786
-22.0,100,1022.394309
-11.0,100,1023.042603
-13.0,100,1023.650188
-13.0,100,1024.22007
-12.0,100,1024.799843
-26.0,100,1025.37349
-16.0,100,1025.95013
-17.0,100,1026.659772
-19.0,100,1027.235366
-13.0,100,1027.871795
-26.0,100,1028.449334
-17.0,100,1029.013786
-14.0,100,1029.588063
-15.0,100,1030.161474
-14.0,100,1030.74011
-12.0,100,1031.30196
-15.0,100,1032.084761
-12.0,100,1032.822941
-13.0,100,1033.39702
-19.0,100,1033.967304
-26.0,100,1034.598972
-17.0,100,1035.202884
-18.0,100,1037.175179
-20.0,100,1037.793353
-15.0,100,1038.370865
-14.0,100,1038.949367
-24.0,100,1039.51302
-17.0,100,1040.096316
-6.0,100,1040.675428
-21.0,100,1041.308733
-15.0,100,1041.915587
-22.0,100,1042.482881
-27.0,100,1043.068298
-21.0,100,1043.650362
-47.0,100,1044.223116
-25.0,100,1044.818652
-18.0,100,1045.453617
-16.0,100,1046.343007
-11.0,100,1046.939219
-19.0,100,1047.548963
-10.0,100,1048.174885
-14.0,100,1048.773766
-9.0,100,1049.359155
-19.0,100,1049.938103
-15.0,100,1050.517895
-10.0,100,1051.119898
-22.0,100,1051.709151
-22.0,100,1052.282307
-25.0,100,1052.909633
-41.0,100,1053.561247
-11.0,100,1054.183377
-19.0,100,1054.897108
-22.0,100,1055.48373
-15.0,100,1056.077633
-22.0,100,1056.652837
-22.0,100,1057.219869
-18.0,100,1057.786886
-10.0,100,1058.374783
-20.0,100,1058.952712
-16.0,100,1059.522826
-14.0,100,1060.090345
-12.0,100,1060.672771
-25.0,100,1061.250834
-20.0,100,1061.813552
-8.0,100,1062.396038
-8.0,100,1062.975042
-24.0,100,1063.555252
-14.0,100,1064.121798
-11.0,100,1064.70265
-17.0,100,1065.277578
-14.0,100,1065.857449
-14.0,100,1066.420021
-11.0,100,1068.250048
-23.0,100,1068.894317
-8.0,100,1069.481119
-37.0,100,1070.050672
-20.0,100,1070.619498
-20.0,100,1071.204748
-23.0,100,1071.78185
-38.0,100,1072.348176
-27.0,100,1072.917868
-14.0,100,1073.491257
-27.0,100,1074.067729
-26.0,100,1074.629553
-10.0,100,1075.199552
-17.0,100,1075.796054
-14.0,100,1076.374766
-28.0,100,1076.940713
-14.0,100,1077.509601
-23.0,100,1078.110802
-40.0,100,1078.77753
-12.0,100,1079.402378
-10.0,100,1079.989243
-10.0,100,1080.593001
-20.0,100,1081.180612
-7.0,100,1081.756476
-14.0,100,1082.338044
-15.0,100,1083.059961
-23.0,100,1083.682253
-11.0,100,1084.273406
-17.0,100,1084.996032
-31.0,100,1085.630976
-20.0,100,1086.250336
-21.0,100,1086.842809
-20.0,100,1087.488302
-16.0,100,1088.115925
-13.0,100,1088.707603
-19.0,100,1089.317371
-15.0,100,1089.916006
-16.0,100,1090.504311
-20.0,100,1091.160206
-17.0,100,1091.746229
-29.0,100,1092.34629
-13.0,100,1092.932736
-17.0,100,1093.520463
-12.0,100,1094.104695
-18.0,100,1094.707172
-21.0,100,1095.314294
-13.0,100,1095.909184
-21.0,100,1096.572561
-14.0,100,1097.182576
-7.0,100,1097.807026
-46.0,100,1099.705556
-15.0,100,1100.466426
-15.0,100,1101.061702
-23.0,100,1101.687703
-14.0,100,1102.282629
-13.0,100,1102.863823
-12.0,100,1103.445411
-27.0,100,1104.05643
-22.0,100,1104.654026
-20.0,100,1105.259562
-23.0,100,1105.878541
-14.0,100,1106.490811
-16.0,100,1107.100387
-14.0,100,1107.681598
-20.0,100,1108.267794
-8.0,100,1108.851033
-20.0,100,1109.447152
-21.0,100,1110.045843
-15.0,100,1110.76574
-20.0,100,1111.378593
-19.0,100,1111.984968
-15.0,100,1112.579362
-13.0,100,1113.181516
-20.0,100,1113.778542
-15.0,100,1114.38823
-13.0,100,1114.973102
-20.0,100,1115.560881
-12.0,100,1116.170154
-6.0,100,1116.764022
-16.0,100,1117.349542
-11.0,100,1117.939987
-15.0,100,1118.538018
-10.0,100,1119.134965
-18.0,100,1119.725134
-8.0,100,1120.313605
-13.0,100,1120.955627
-20.0,100,1121.55653
-26.0,100,1122.13859
-10.0,100,1122.727237
-18.0,100,1123.328819
-15.0,100,1123.915761
-10.0,100,1124.559942
-14.0,100,1125.151013
-13.0,100,1125.741636
-23.0,100,1126.325657
-18.0,100,1126.919436
-19.0,100,1127.511424
-29.0,100,1128.117531
-18.0,100,1128.728691
-16.0,100,1129.32302
-12.0,100,1131.22835
-22.0,100,1131.817515
-18.0,100,1132.403264
-12.0,100,1133.001113
-18.0,100,1133.616575
-16.0,100,1134.233633
-21.0,100,1134.856827
-7.0,100,1135.454555
-17.0,100,1136.0743
-19.0,100,1136.689214
-16.0,100,1137.283211
-15.0,100,1137.878711
-17.0,100,1138.559655
-24.0,100,1139.167444
-10.0,100,1139.823135
-20.0,100,1140.416768
-10.0,100,1141.032182
-12.0,100,1141.647805
-16.0,100,1142.253139
-15.0,100,1142.853826
-17.0,100,1143.453447
-13.0,100,1144.063324
-5.0,100,1144.669905
-20.0,100,1145.253009
-13.0,100,1145.882878
-21.0,100,1146.506575
-11.0,100,1147.112539
-26.0,100,1147.693567
-12.0,100,1148.31454
-19.0,100,1148.917553
-16.0,100,1149.623235
-16.0,100,1150.228085
-27.0,100,1150.840813
-17.0,100,1151.44652
-16.0,100,1152.106883
-15.0,100,1152.696925
-17.0,100,1153.28615
-20.0,100,1153.985472
-13.0,100,1154.626223
-7.0,100,1155.195422
-18.0,100,1155.807846
-17.0,100,1156.415452
-12.0,100,1157.006721
-19.0,100,1157.574593
-14.0,100,1158.153091
-15.0,100,1158.739753
-22.0,100,1159.400608
-19.0,100,1159.972751
-14.0,100,1160.562025
-18.0,100,1161.165949
-19.0,100,1163.021065
-16.0,100,1163.623254
-10.0,100,1164.212992
-30.0,100,1164.791139
-8.0,100,1165.373415
-19.0,100,1165.946939
-13.0,100,1166.540601
-18.0,100,1167.184792
-17.0,100,1167.78445
-9.0,100,1168.361296
-19.0,100,1168.946218
-15.0,100,1169.537436
-25.0,100,1170.129969
-13.0,100,1170.707464
-22.0,100,1171.303731
-21.0,100,1171.922254
-12.0,100,1172.506299
-17.0,100,1173.07205
-10.0,100,1173.644304
-19.0,100,1174.224851
-21.0,100,1174.816681
-19.0,100,1175.387799
-13.0,100,1175.979821
-15.0,100,1176.636553
-36.0,100,1177.219438
-6.0,100,1177.991085
-17.0,100,1178.585835
-16.0,100,1179.187902
-14.0,100,1179.811531
-15.0,100,1180.385268
-16.0,100,1180.973056
-14.0,100,1181.568231
-17.0,100,1182.151939
-15.0,100,1182.787672
-32.0,100,1183.53259
-19.0,100,1184.138931
-11.0,100,1184.747057
-16.0,100,1185.33478
-17.0,100,1185.931413
-16.0,100,1186.541741
-26.0,100,1187.127273
-10.0,100,1187.703653
-13.0,100,1188.299922
-12.0,100,1188.923902
-16.0,100,1189.676812
-14.0,100,1190.353851
-21.0,100,1191.113659
-8.0,100,1191.972578
-15.0,100,1192.635239
-15.0,100,1193.343076
-27.0,100,1195.566704
-19.0,100,1196.382539
-11.0,100,1197.068248
-21.0,100,1197.801912
-28.0,100,1198.491885
-36.0,100,1199.197615
-11.0,100,1199.969062
-22.0,100,1200.676352
-18.0,100,1201.359603
-12.0,100,1202.08946
-18.0,100,1202.755407
-19.0,100,1203.395238
-16.0,100,1204.104375
-17.0,100,1204.762713
-15.0,100,1205.405881
-23.0,100,1206.112485
-16.0,100,1206.808957
-16.0,100,1207.56142
-10.0,100,1208.321731
-15.0,100,1209.006901
-20.0,100,1209.700698
-7.0,100,1210.43458
-9.0,100,1211.143593
-35.0,100,1211.873192
-28.0,100,1212.617334
-11.0,100,1213.321955
-14.0,100,1214.066597
-11.0,100,1214.688782
-30.0,100,1215.319468
-20.0,100,1215.980734
-9.0,100,1216.653406
-12.0,100,1217.369693
-14.0,100,1218.063989
-15.0,100,1218.74695
-31.0,100,1219.484645
-14.0,100,1220.157459
-9.0,100,1220.833539
-11.0,100,1221.540418
-9.0,100,1222.22016
-18.0,100,1222.980772
-34.0,100,1223.720777
-12.0,100,1224.404405
-14.0,100,1225.095732
-13.0,100,1225.926316
-12.0,100,1226.673095
-11.0,100,1227.359856
-19.0,100,1228.095928
-15.0,100,1228.776737
-16.0,100,1229.386938
-7.0,100,1229.994417
-21.0,100,1231.945032
-22.0,100,1232.537334
-14.0,100,1233.206021
-16.0,100,1233.820516
-16.0,100,1234.397491
-14.0,100,1235.002229
-22.0,100,1235.618927
-17.0,100,1236.240158
-12.0,100,1236.826192
-20.0,100,1237.413609
-9.0,100,1238.035648
-16.0,100,1238.643715
-55.0,100,1239.241253
-18.0,100,1239.854448
-7.0,100,1240.595205
-23.0,100,1241.309272
-6.0,100,1241.977555
-21.0,100,1242.636331
-7.0,100,1243.358445
-13.0,100,1244.033752
-22.0,100,1244.730985
-27.0,100,1245.437104
-20.0,100,1246.104443
-29.0,100,1246.857567
-28.0,100,1247.498861
-10.0,100,1248.185691
-11.0,100,1248.933503
-50.0,100,1249.60441
-14.0,100,1250.252673
-14.0,100,1250.975777
-13.0,100,1251.679847
-15.0,100,1252.551998
-17.0,100,1253.227616
-20.0,100,1253.911138
-10.0,100,1254.553827
-33.0,100,1255.188476
-15.0,100,1255.910886
-27.0,100,1256.674692
-14.0,100,1257.359678
-17.0,100,1258.007289
-16.0,100,1258.589486
-17.0,100,1259.235205
-21.0,100,1259.832847
-10.0,100,1260.425116
-13.0,100,1261.021454
-16.0,100,1261.597387
-8.0,100,1262.19666
-23.0,100,1262.84223
-20.0,100,1263.445924
-29.0,100,1264.022904
